source_run,trial_id,weight_precision,act,kv,fp_setting,status,accuracy,correct,total,format_error_count,raw_output_count,runtime_sec,gpu,parallel_mode,model_lifecycle,trial_weight_reuse,visible_gpus,model_parallel,decode_weight_residency,gptq_cache_mode,gptq_cache_key,gptq_cache_hit,gptq_cache_path,proxy_cost,weight_bits_proxy,act_bits_proxy,kv_bits_proxy,fp_bits_proxy,server_port,returncode,log_dir,error_message
qwen3_32b_mxfp_weight_mxfp_act_kv,w-MXFP_E4M3__act-MXFP_E5M2__kv-MXFP_E4M3__fp-FP_E5M6__4cb103f4,MXFP_E4M3,MXFP_E5M2,MXFP_E4M3,FP_E5M6,success,0.94,47,50,0,50,355.29,7,multiworker,persistent,True,7,False,gpu_dual,require,0349c939998458a3,True,/data/models/yh3525/gptq_cache_qwen3_32b_mxfp_e4m3/0349c939998458a3,28,8,8,8,12,9003,0,/home/yh3525/FYP/PLENA_Software/prefill_DSE/runs/qwen3_32b_mxfp_weight_bruteforce_bs25_tok1024_limit50_fixed_20260704_223024/trials/w-MXFP_E4M3__act-MXFP_E5M2__kv-MXFP_E4M3__fp-FP_E5M6__4cb103f4,
qwen3_32b_mxfp_weight_mxfp_act_kv,w-MXFP_E4M3__act-MXFP_E5M2__kv-MXFP_E5M2__fp-FP_E2M3__b3f96da0,MXFP_E4M3,MXFP_E5M2,MXFP_E5M2,FP_E2M3,success,0.0,0,50,0,50,355.29,7,multiworker,persistent,True,7,False,gpu_dual,require,0349c939998458a3,True,/data/models/yh3525/gptq_cache_qwen3_32b_mxfp_e4m3/0349c939998458a3,22,8,8,8,6,9003,0,/home/yh3525/FYP/PLENA_Software/prefill_DSE/runs/qwen3_32b_mxfp_weight_bruteforce_bs25_tok1024_limit50_fixed_20260704_223024/trials/w-MXFP_E4M3__act-MXFP_E5M2__kv-MXFP_E5M2__fp-FP_E2M3__b3f96da0,
qwen3_32b_mxfp_weight_mxfp_act_kv,w-MXFP_E4M3__act-MXFP_E5M2__kv-MXFP_E5M2__fp-FP_E8M5__2e172d87,MXFP_E4M3,MXFP_E5M2,MXFP_E5M2,FP_E8M5,success,0.84,42,50,0,50,355.29,7,multiworker,persistent,True,7,False,gpu_dual,require,0349c939998458a3,True,/data/models/yh3525/gptq_cache_qwen3_32b_mxfp_e4m3/0349c939998458a3,30,8,8,8,14,9003,0,/home/yh3525/FYP/PLENA_Software/prefill_DSE/runs/qwen3_32b_mxfp_weight_bruteforce_bs25_tok1024_limit50_fixed_20260704_223024/trials/w-MXFP_E4M3__act-MXFP_E5M2__kv-MXFP_E5M2__fp-FP_E8M5__2e172d87,
qwen3_32b_mxfp_weight_mxfp_act_kv,w-MXFP_E5M2__act-MXFP_E1M2__kv-MXFP_E1M2__fp-FP_E5M6__28fc259f,MXFP_E5M2,MXFP_E1M2,MXFP_E1M2,FP_E5M6,success,0.88,44,50,0,50,366.29,7,multiworker,persistent,True,7,False,gpu_dual,require,f9b4969ce7432afb,True,/data/models/yh3525/gptq_cache_qwen3_32b_mxfp_e5m2/f9b4969ce7432afb,20,8,4,4,12,9003,0,/home/yh3525/FYP/PLENA_Software/prefill_DSE/runs/qwen3_32b_mxfp_weight_bruteforce_bs25_tok1024_limit50_fixed_20260704_223024/trials/w-MXFP_E5M2__act-MXFP_E1M2__kv-MXFP_E1M2__fp-FP_E5M6__28fc259f,
qwen3_32b_mxfp_weight_mxfp_act_kv,w-MXFP_E5M2__act-MXFP_E1M2__kv-MXFP_E2M1__fp-FP_E2M3__58cb36d5,MXFP_E5M2,MXFP_E1M2,MXFP_E2M1,FP_E2M3,success,0.0,0,50,0,50,366.29,7,multiworker,persistent,True,7,False,gpu_dual,require,f9b4969ce7432afb,True,/data/models/yh3525/gptq_cache_qwen3_32b_mxfp_e5m2/f9b4969ce7432afb,14,8,4,4,6,9003,0,/home/yh3525/FYP/PLENA_Software/prefill_DSE/runs/qwen3_32b_mxfp_weight_bruteforce_bs25_tok1024_limit50_fixed_20260704_223024/trials/w-MXFP_E5M2__act-MXFP_E1M2__kv-MXFP_E2M1__fp-FP_E2M3__58cb36d5,
qwen3_32b_mxfp_weight_mxfp_act_kv,w-MXFP_E5M2__act-MXFP_E1M2__kv-MXFP_E2M1__fp-FP_E8M5__1a1242e5,MXFP_E5M2,MXFP_E1M2,MXFP_E2M1,FP_E8M5,success,0.0,0,50,0,50,366.29,7,multiworker,persistent,True,7,False,gpu_dual,require,f9b4969ce7432afb,True,/data/models/yh3525/gptq_cache_qwen3_32b_mxfp_e5m2/f9b4969ce7432afb,22,8,4,4,14,9003,0,/home/yh3525/FYP/PLENA_Software/prefill_DSE/runs/qwen3_32b_mxfp_weight_bruteforce_bs25_tok1024_limit50_fixed_20260704_223024/trials/w-MXFP_E5M2__act-MXFP_E1M2__kv-MXFP_E2M1__fp-FP_E8M5__1a1242e5,
qwen3_32b_mxfp_weight_mxfp_act_kv,w-MXFP_E5M2__act-MXFP_E1M2__kv-MXFP_E4M3__fp-FP_E5M6__014ccccb,MXFP_E5M2,MXFP_E1M2,MXFP_E4M3,FP_E5M6,success,0.96,48,50,0,50,366.29,7,multiworker,persistent,True,7,False,gpu_dual,require,f9b4969ce7432afb,True,/data/models/yh3525/gptq_cache_qwen3_32b_mxfp_e5m2/f9b4969ce7432afb,24,8,4,8,12,9003,0,/home/yh3525/FYP/PLENA_Software/prefill_DSE/runs/qwen3_32b_mxfp_weight_bruteforce_bs25_tok1024_limit50_fixed_20260704_223024/trials/w-MXFP_E5M2__act-MXFP_E1M2__kv-MXFP_E4M3__fp-FP_E5M6__014ccccb,
qwen3_32b_mxfp_weight_mxfp_act_kv,w-MXFP_E5M2__act-MXFP_E1M2__kv-MXFP_E5M2__fp-FP_E2M3__722468ba,MXFP_E5M2,MXFP_E1M2,MXFP_E5M2,FP_E2M3,success,0.0,0,50,0,50,366.29,7,multiworker,persistent,True,7,False,gpu_dual,require,f9b4969ce7432afb,True,/data/models/yh3525/gptq_cache_qwen3_32b_mxfp_e5m2/f9b4969ce7432afb,18,8,4,8,6,9003,0,/home/yh3525/FYP/PLENA_Software/prefill_DSE/runs/qwen3_32b_mxfp_weight_bruteforce_bs25_tok1024_limit50_fixed_20260704_223024/trials/w-MXFP_E5M2__act-MXFP_E1M2__kv-MXFP_E5M2__fp-FP_E2M3__722468ba,
qwen3_32b_mxfp_weight_mxfp_act_kv,w-MXFP_E5M2__act-MXFP_E1M2__kv-MXFP_E5M2__fp-FP_E8M5__1a63cab7,MXFP_E5M2,MXFP_E1M2,MXFP_E5M2,FP_E8M5,success,0.9,45,50,0,50,366.29,7,multiworker,persistent,True,7,False,gpu_dual,require,f9b4969ce7432afb,True,/data/models/yh3525/gptq_cache_qwen3_32b_mxfp_e5m2/f9b4969ce7432afb,26,8,4,8,14,9003,0,/home/yh3525/FYP/PLENA_Software/prefill_DSE/runs/qwen3_32b_mxfp_weight_bruteforce_bs25_tok1024_limit50_fixed_20260704_223024/trials/w-MXFP_E5M2__act-MXFP_E1M2__kv-MXFP_E5M2__fp-FP_E8M5__1a63cab7,
qwen3_32b_mxfp_weight_mxfp_act_kv,w-MXFP_E5M2__act-MXFP_E2M1__kv-MXFP_E1M2__fp-FP_E5M6__9fce27ea,MXFP_E5M2,MXFP_E2M1,MXFP_E1M2,FP_E5M6,success,0.0,0,50,0,50,366.29,7,multiworker,persistent,True,7,False,gpu_dual,require,f9b4969ce7432afb,True,/data/models/yh3525/gptq_cache_qwen3_32b_mxfp_e5m2/f9b4969ce7432afb,20,8,4,4,12,9003,0,/home/yh3525/FYP/PLENA_Software/prefill_DSE/runs/qwen3_32b_mxfp_weight_bruteforce_bs25_tok1024_limit50_fixed_20260704_223024/trials/w-MXFP_E5M2__act-MXFP_E2M1__kv-MXFP_E1M2__fp-FP_E5M6__9fce27ea,
qwen3_32b_mxfp_weight_mxfp_act_kv,w-MXFP_E5M2__act-MXFP_E2M1__kv-MXFP_E2M1__fp-FP_E2M3__b0c2a691,MXFP_E5M2,MXFP_E2M1,MXFP_E2M1,FP_E2M3,success,0.0,0,50,0,50,366.29,7,multiworker,persistent,True,7,False,gpu_dual,require,f9b4969ce7432afb,True,/data/models/yh3525/gptq_cache_qwen3_32b_mxfp_e5m2/f9b4969ce7432afb,14,8,4,4,6,9003,0,/home/yh3525/FYP/PLENA_Software/prefill_DSE/runs/qwen3_32b_mxfp_weight_bruteforce_bs25_tok1024_limit50_fixed_20260704_223024/trials/w-MXFP_E5M2__act-MXFP_E2M1__kv-MXFP_E2M1__fp-FP_E2M3__b0c2a691,
qwen3_32b_mxfp_weight_mxfp_act_kv,w-MXFP_E5M2__act-MXFP_E2M1__kv-MXFP_E2M1__fp-FP_E8M5__c6a16daa,MXFP_E5M2,MXFP_E2M1,MXFP_E2M1,FP_E8M5,success,0.0,0,50,0,50,366.29,7,multiworker,persistent,True,7,False,gpu_dual,require,f9b4969ce7432afb,True,/data/models/yh3525/gptq_cache_qwen3_32b_mxfp_e5m2/f9b4969ce7432afb,22,8,4,4,14,9003,0,/home/yh3525/FYP/PLENA_Software/prefill_DSE/runs/qwen3_32b_mxfp_weight_bruteforce_bs25_tok1024_limit50_fixed_20260704_223024/trials/w-MXFP_E5M2__act-MXFP_E2M1__kv-MXFP_E2M1__fp-FP_E8M5__c6a16daa,
qwen3_32b_mxfp_weight_mxfp_act_kv,w-MXFP_E5M2__act-MXFP_E2M1__kv-MXFP_E4M3__fp-FP_E5M6__d098848d,MXFP_E5M2,MXFP_E2M1,MXFP_E4M3,FP_E5M6,success,0.18,9,50,0,50,366.29,7,multiworker,persistent,True,7,False,gpu_dual,require,f9b4969ce7432afb,True,/data/models/yh3525/gptq_cache_qwen3_32b_mxfp_e5m2/f9b4969ce7432afb,24,8,4,8,12,9003,0,/home/yh3525/FYP/PLENA_Software/prefill_DSE/runs/qwen3_32b_mxfp_weight_bruteforce_bs25_tok1024_limit50_fixed_20260704_223024/trials/w-MXFP_E5M2__act-MXFP_E2M1__kv-MXFP_E4M3__fp-FP_E5M6__d098848d,
qwen3_32b_mxfp_weight_mxfp_act_kv,w-MXFP_E5M2__act-MXFP_E2M1__kv-MXFP_E5M2__fp-FP_E2M3__86e29e33,MXFP_E5M2,MXFP_E2M1,MXFP_E5M2,FP_E2M3,success,0.0,0,50,0,50,366.29,7,multiworker,persistent,True,7,False,gpu_dual,require,f9b4969ce7432afb,True,/data/models/yh3525/gptq_cache_qwen3_32b_mxfp_e5m2/f9b4969ce7432afb,18,8,4,8,6,9003,0,/home/yh3525/FYP/PLENA_Software/prefill_DSE/runs/qwen3_32b_mxfp_weight_bruteforce_bs25_tok1024_limit50_fixed_20260704_223024/trials/w-MXFP_E5M2__act-MXFP_E2M1__kv-MXFP_E5M2__fp-FP_E2M3__86e29e33,
qwen3_32b_mxfp_weight_mxfp_act_kv,w-MXFP_E5M2__act-MXFP_E2M1__kv-MXFP_E5M2__fp-FP_E8M5__554727cc,MXFP_E5M2,MXFP_E2M1,MXFP_E5M2,FP_E8M5,success,0.0,0,50,0,50,366.29,7,multiworker,persistent,True,7,False,gpu_dual,require,f9b4969ce7432afb,True,/data/models/yh3525/gptq_cache_qwen3_32b_mxfp_e5m2/f9b4969ce7432afb,26,8,4,8,14,9003,0,/home/yh3525/FYP/PLENA_Software/prefill_DSE/runs/qwen3_32b_mxfp_weight_bruteforce_bs25_tok1024_limit50_fixed_20260704_223024/trials/w-MXFP_E5M2__act-MXFP_E2M1__kv-MXFP_E5M2__fp-FP_E8M5__554727cc,
qwen3_32b_mxfp_weight_mxfp_act_kv,w-MXFP_E5M2__act-MXFP_E4M3__kv-MXFP_E1M2__fp-FP_E5M6__3a0a367c,MXFP_E5M2,MXFP_E4M3,MXFP_E1M2,FP_E5M6,success,0.84,42,50,0,50,366.29,7,multiworker,persistent,True,7,False,gpu_dual,require,f9b4969ce7432afb,True,/data/models/yh3525/gptq_cache_qwen3_32b_mxfp_e5m2/f9b4969ce7432afb,24,8,8,4,12,9003,0,/home/yh3525/FYP/PLENA_Software/prefill_DSE/runs/qwen3_32b_mxfp_weight_bruteforce_bs25_tok1024_limit50_fixed_20260704_223024/trials/w-MXFP_E5M2__act-MXFP_E4M3__kv-MXFP_E1M2__fp-FP_E5M6__3a0a367c,
qwen3_32b_mxfp_weight_mxfp_act_kv,w-MXFP_E5M2__act-MXFP_E4M3__kv-MXFP_E2M1__fp-FP_E2M3__a0770633,MXFP_E5M2,MXFP_E4M3,MXFP_E2M1,FP_E2M3,success,0.0,0,50,0,50,366.29,7,multiworker,persistent,True,7,False,gpu_dual,require,f9b4969ce7432afb,True,/data/models/yh3525/gptq_cache_qwen3_32b_mxfp_e5m2/f9b4969ce7432afb,18,8,8,4,6,9003,0,/home/yh3525/FYP/PLENA_Software/prefill_DSE/runs/qwen3_32b_mxfp_weight_bruteforce_bs25_tok1024_limit50_fixed_20260704_223024/trials/w-MXFP_E5M2__act-MXFP_E4M3__kv-MXFP_E2M1__fp-FP_E2M3__a0770633,
qwen3_32b_mxfp_weight_mxfp_act_kv,w-MXFP_E5M2__act-MXFP_E4M3__kv-MXFP_E2M1__fp-FP_E8M5__5b2d40ce,MXFP_E5M2,MXFP_E4M3,MXFP_E2M1,FP_E8M5,success,0.0,0,50,0,50,366.29,7,multiworker,persistent,True,7,False,gpu_dual,require,f9b4969ce7432afb,True,/data/models/yh3525/gptq_cache_qwen3_32b_mxfp_e5m2/f9b4969ce7432afb,26,8,8,4,14,9003,0,/home/yh3525/FYP/PLENA_Software/prefill_DSE/runs/qwen3_32b_mxfp_weight_bruteforce_bs25_tok1024_limit50_fixed_20260704_223024/trials/w-MXFP_E5M2__act-MXFP_E4M3__kv-MXFP_E2M1__fp-FP_E8M5__5b2d40ce,
qwen3_32b_mxfp_weight_mxfp_act_kv,w-MXFP_E5M2__act-MXFP_E4M3__kv-MXFP_E4M3__fp-FP_E5M6__22173547,MXFP_E5M2,MXFP_E4M3,MXFP_E4M3,FP_E5M6,success,0.94,47,50,0,50,366.29,7,multiworker,persistent,True,7,False,gpu_dual,require,f9b4969ce7432afb,True,/data/models/yh3525/gptq_cache_qwen3_32b_mxfp_e5m2/f9b4969ce7432afb,28,8,8,8,12,9003,0,/home/yh3525/FYP/PLENA_Software/prefill_DSE/runs/qwen3_32b_mxfp_weight_bruteforce_bs25_tok1024_limit50_fixed_20260704_223024/trials/w-MXFP_E5M2__act-MXFP_E4M3__kv-MXFP_E4M3__fp-FP_E5M6__22173547,
qwen3_32b_mxfp_weight_mxfp_act_kv,w-MXFP_E5M2__act-MXFP_E4M3__kv-MXFP_E5M2__fp-FP_E2M3__9327657c,MXFP_E5M2,MXFP_E4M3,MXFP_E5M2,FP_E2M3,success,0.0,0,50,0,50,366.29,7,multiworker,persistent,True,7,False,gpu_dual,require,f9b4969ce7432afb,True,/data/models/yh3525/gptq_cache_qwen3_32b_mxfp_e5m2/f9b4969ce7432afb,22,8,8,8,6,9003,0,/home/yh3525/FYP/PLENA_Software/prefill_DSE/runs/qwen3_32b_mxfp_weight_bruteforce_bs25_tok1024_limit50_fixed_20260704_223024/trials/w-MXFP_E5M2__act-MXFP_E4M3__kv-MXFP_E5M2__fp-FP_E2M3__9327657c,
qwen3_32b_mxfp_weight_mxfp_act_kv,w-MXFP_E5M2__act-MXFP_E4M3__kv-MXFP_E5M2__fp-FP_E8M5__606d4022,MXFP_E5M2,MXFP_E4M3,MXFP_E5M2,FP_E8M5,success,0.9,45,50,0,50,366.29,7,multiworker,persistent,True,7,False,gpu_dual,require,f9b4969ce7432afb,True,/data/models/yh3525/gptq_cache_qwen3_32b_mxfp_e5m2/f9b4969ce7432afb,30,8,8,8,14,9003,0,/home/yh3525/FYP/PLENA_Software/prefill_DSE/runs/qwen3_32b_mxfp_weight_bruteforce_bs25_tok1024_limit50_fixed_20260704_223024/trials/w-MXFP_E5M2__act-MXFP_E4M3__kv-MXFP_E5M2__fp-FP_E8M5__606d4022,
qwen3_32b_mxfp_weight_mxfp_act_kv,w-MXFP_E5M2__act-MXFP_E5M2__kv-MXFP_E1M2__fp-FP_E5M6__0f9a944f,MXFP_E5M2,MXFP_E5M2,MXFP_E1M2,FP_E5M6,success,0.9,45,50,0,50,366.29,7,multiworker,persistent,True,7,False,gpu_dual,require,f9b4969ce7432afb,True,/data/models/yh3525/gptq_cache_qwen3_32b_mxfp_e5m2/f9b4969ce7432afb,24,8,8,4,12,9003,0,/home/yh3525/FYP/PLENA_Software/prefill_DSE/runs/qwen3_32b_mxfp_weight_bruteforce_bs25_tok1024_limit50_fixed_20260704_223024/trials/w-MXFP_E5M2__act-MXFP_E5M2__kv-MXFP_E1M2__fp-FP_E5M6__0f9a944f,
qwen3_32b_mxfp_weight_mxfp_act_kv,w-MXFP_E5M2__act-MXFP_E5M2__kv-MXFP_E2M1__fp-FP_E2M3__1a23e30f,MXFP_E5M2,MXFP_E5M2,MXFP_E2M1,FP_E2M3,success,0.0,0,50,0,50,366.29,7,multiworker,persistent,True,7,False,gpu_dual,require,f9b4969ce7432afb,True,/data/models/yh3525/gptq_cache_qwen3_32b_mxfp_e5m2/f9b4969ce7432afb,18,8,8,4,6,9003,0,/home/yh3525/FYP/PLENA_Software/prefill_DSE/runs/qwen3_32b_mxfp_weight_bruteforce_bs25_tok1024_limit50_fixed_20260704_223024/trials/w-MXFP_E5M2__act-MXFP_E5M2__kv-MXFP_E2M1__fp-FP_E2M3__1a23e30f,
qwen3_32b_mxfp_weight_mxfp_act_kv,w-MXFP_E5M2__act-MXFP_E5M2__kv-MXFP_E2M1__fp-FP_E8M5__67e0cd9a,MXFP_E5M2,MXFP_E5M2,MXFP_E2M1,FP_E8M5,success,0.02,1,50,0,50,366.29,7,multiworker,persistent,True,7,False,gpu_dual,require,f9b4969ce7432afb,True,/data/models/yh3525/gptq_cache_qwen3_32b_mxfp_e5m2/f9b4969ce7432afb,26,8,8,4,14,9003,0,/home/yh3525/FYP/PLENA_Software/prefill_DSE/runs/qwen3_32b_mxfp_weight_bruteforce_bs25_tok1024_limit50_fixed_20260704_223024/trials/w-MXFP_E5M2__act-MXFP_E5M2__kv-MXFP_E2M1__fp-FP_E8M5__67e0cd9a,
qwen3_32b_mxfp_weight_mxfp_act_kv,w-MXFP_E5M2__act-MXFP_E5M2__kv-MXFP_E4M3__fp-FP_E5M6__209db84f,MXFP_E5M2,MXFP_E5M2,MXFP_E4M3,FP_E5M6,success,0.96,48,50,0,50,366.29,7,multiworker,persistent,True,7,False,gpu_dual,require,f9b4969ce7432afb,True,/data/models/yh3525/gptq_cache_qwen3_32b_mxfp_e5m2/f9b4969ce7432afb,28,8,8,8,12,9003,0,/home/yh3525/FYP/PLENA_Software/prefill_DSE/runs/qwen3_32b_mxfp_weight_bruteforce_bs25_tok1024_limit50_fixed_20260704_223024/trials/w-MXFP_E5M2__act-MXFP_E5M2__kv-MXFP_E4M3__fp-FP_E5M6__209db84f,
qwen3_32b_mxfp_weight_mxfp_act_kv,w-MXFP_E5M2__act-MXFP_E5M2__kv-MXFP_E5M2__fp-FP_E2M3__2a97158a,MXFP_E5M2,MXFP_E5M2,MXFP_E5M2,FP_E2M3,success,0.0,0,50,0,50,366.29,7,multiworker,persistent,True,7,False,gpu_dual,require,f9b4969ce7432afb,True,/data/models/yh3525/gptq_cache_qwen3_32b_mxfp_e5m2/f9b4969ce7432afb,22,8,8,8,6,9003,0,/home/yh3525/FYP/PLENA_Software/prefill_DSE/runs/qwen3_32b_mxfp_weight_bruteforce_bs25_tok1024_limit50_fixed_20260704_223024/trials/w-MXFP_E5M2__act-MXFP_E5M2__kv-MXFP_E5M2__fp-FP_E2M3__2a97158a,
qwen3_32b_mxfp_weight_mxfp_act_kv,w-MXFP_E5M2__act-MXFP_E5M2__kv-MXFP_E5M2__fp-FP_E8M5__e1d28340,MXFP_E5M2,MXFP_E5M2,MXFP_E5M2,FP_E8M5,success,0.92,46,50,0,50,366.29,7,multiworker,persistent,True,7,False,gpu_dual,require,f9b4969ce7432afb,True,/data/models/yh3525/gptq_cache_qwen3_32b_mxfp_e5m2/f9b4969ce7432afb,30,8,8,8,14,9003,0,/home/yh3525/FYP/PLENA_Software/prefill_DSE/runs/qwen3_32b_mxfp_weight_bruteforce_bs25_tok1024_limit50_fixed_20260704_223024/trials/w-MXFP_E5M2__act-MXFP_E5M2__kv-MXFP_E5M2__fp-FP_E8M5__e1d28340,
qwen3_32b_mxfp_weight_mxfp_act_kv,w-MXFP_E1M2__act-MXFP_E1M2__kv-MXFP_E1M2__fp-FP_E6M5__84f95454,MXFP_E1M2,MXFP_E1M2,MXFP_E1M2,FP_E6M5,success,0.92,46,50,0,50,392.17,6,multiworker,persistent,True,6,False,gpu_dual,require,38a99cb989ce5d79,True,/data/models/yh3525/gptq_cache_qwen3_32b_mxfp_e1m2/38a99cb989ce5d79,20,4,4,4,12,9002,0,/home/yh3525/FYP/PLENA_Software/prefill_DSE/runs/qwen3_32b_mxfp_weight_bruteforce_bs25_tok1024_limit50_fixed_20260704_223024/trials/w-MXFP_E1M2__act-MXFP_E1M2__kv-MXFP_E1M2__fp-FP_E6M5__84f95454,
qwen3_32b_mxfp_weight_mxfp_act_kv,w-MXFP_E1M2__act-MXFP_E1M2__kv-MXFP_E2M1__fp-FP_E3M2__2ec6f7e2,MXFP_E1M2,MXFP_E1M2,MXFP_E2M1,FP_E3M2,success,0.0,0,50,0,50,392.17,6,multiworker,persistent,True,6,False,gpu_dual,require,38a99cb989ce5d79,True,/data/models/yh3525/gptq_cache_qwen3_32b_mxfp_e1m2/38a99cb989ce5d79,14,4,4,4,6,9002,0,/home/yh3525/FYP/PLENA_Software/prefill_DSE/runs/qwen3_32b_mxfp_weight_bruteforce_bs25_tok1024_limit50_fixed_20260704_223024/trials/w-MXFP_E1M2__act-MXFP_E1M2__kv-MXFP_E2M1__fp-FP_E3M2__2ec6f7e2,
qwen3_32b_mxfp_weight_mxfp_act_kv,w-MXFP_E1M2__act-MXFP_E1M2__kv-MXFP_E2M1__fp-FP_E4M7__01d42efd,MXFP_E1M2,MXFP_E1M2,MXFP_E2M1,FP_E4M7,success,0.0,0,50,0,50,392.17,6,multiworker,persistent,True,6,False,gpu_dual,require,38a99cb989ce5d79,True,/data/models/yh3525/gptq_cache_qwen3_32b_mxfp_e1m2/38a99cb989ce5d79,20,4,4,4,12,9002,0,/home/yh3525/FYP/PLENA_Software/prefill_DSE/runs/qwen3_32b_mxfp_weight_bruteforce_bs25_tok1024_limit50_fixed_20260704_223024/trials/w-MXFP_E1M2__act-MXFP_E1M2__kv-MXFP_E2M1__fp-FP_E4M7__01d42efd,
qwen3_32b_mxfp_weight_mxfp_act_kv,w-MXFP_E1M2__act-MXFP_E1M2__kv-MXFP_E4M3__fp-FP_E6M5__d61d7013,MXFP_E1M2,MXFP_E1M2,MXFP_E4M3,FP_E6M5,success,0.92,46,50,0,50,392.17,6,multiworker,persistent,True,6,False,gpu_dual,require,38a99cb989ce5d79,True,/data/models/yh3525/gptq_cache_qwen3_32b_mxfp_e1m2/38a99cb989ce5d79,24,4,4,8,12,9002,0,/home/yh3525/FYP/PLENA_Software/prefill_DSE/runs/qwen3_32b_mxfp_weight_bruteforce_bs25_tok1024_limit50_fixed_20260704_223024/trials/w-MXFP_E1M2__act-MXFP_E1M2__kv-MXFP_E4M3__fp-FP_E6M5__d61d7013,
qwen3_32b_mxfp_weight_mxfp_act_kv,w-MXFP_E1M2__act-MXFP_E1M2__kv-MXFP_E5M2__fp-FP_E3M2__564cee1f,MXFP_E1M2,MXFP_E1M2,MXFP_E5M2,FP_E3M2,success,0.0,0,50,0,50,392.17,6,multiworker,persistent,True,6,False,gpu_dual,require,38a99cb989ce5d79,True,/data/models/yh3525/gptq_cache_qwen3_32b_mxfp_e1m2/38a99cb989ce5d79,18,4,4,8,6,9002,0,/home/yh3525/FYP/PLENA_Software/prefill_DSE/runs/qwen3_32b_mxfp_weight_bruteforce_bs25_tok1024_limit50_fixed_20260704_223024/trials/w-MXFP_E1M2__act-MXFP_E1M2__kv-MXFP_E5M2__fp-FP_E3M2__564cee1f,
qwen3_32b_mxfp_weight_mxfp_act_kv,w-MXFP_E1M2__act-MXFP_E1M2__kv-MXFP_E5M2__fp-FP_E4M7__d3beabd1,MXFP_E1M2,MXFP_E1M2,MXFP_E5M2,FP_E4M7,success,0.0,0,50,0,50,392.17,6,multiworker,persistent,True,6,False,gpu_dual,require,38a99cb989ce5d79,True,/data/models/yh3525/gptq_cache_qwen3_32b_mxfp_e1m2/38a99cb989ce5d79,24,4,4,8,12,9002,0,/home/yh3525/FYP/PLENA_Software/prefill_DSE/runs/qwen3_32b_mxfp_weight_bruteforce_bs25_tok1024_limit50_fixed_20260704_223024/trials/w-MXFP_E1M2__act-MXFP_E1M2__kv-MXFP_E5M2__fp-FP_E4M7__d3beabd1,
qwen3_32b_mxfp_weight_mxfp_act_kv,w-MXFP_E1M2__act-MXFP_E2M1__kv-MXFP_E1M2__fp-FP_E6M5__616c6266,MXFP_E1M2,MXFP_E2M1,MXFP_E1M2,FP_E6M5,success,0.0,0,50,0,50,392.17,6,multiworker,persistent,True,6,False,gpu_dual,require,38a99cb989ce5d79,True,/data/models/yh3525/gptq_cache_qwen3_32b_mxfp_e1m2/38a99cb989ce5d79,20,4,4,4,12,9002,0,/home/yh3525/FYP/PLENA_Software/prefill_DSE/runs/qwen3_32b_mxfp_weight_bruteforce_bs25_tok1024_limit50_fixed_20260704_223024/trials/w-MXFP_E1M2__act-MXFP_E2M1__kv-MXFP_E1M2__fp-FP_E6M5__616c6266,
qwen3_32b_mxfp_weight_mxfp_act_kv,w-MXFP_E1M2__act-MXFP_E2M1__kv-MXFP_E2M1__fp-FP_E3M2__69e19632,MXFP_E1M2,MXFP_E2M1,MXFP_E2M1,FP_E3M2,success,0.0,0,50,0,50,392.17,6,multiworker,persistent,True,6,False,gpu_dual,require,38a99cb989ce5d79,True,/data/models/yh3525/gptq_cache_qwen3_32b_mxfp_e1m2/38a99cb989ce5d79,14,4,4,4,6,9002,0,/home/yh3525/FYP/PLENA_Software/prefill_DSE/runs/qwen3_32b_mxfp_weight_bruteforce_bs25_tok1024_limit50_fixed_20260704_223024/trials/w-MXFP_E1M2__act-MXFP_E2M1__kv-MXFP_E2M1__fp-FP_E3M2__69e19632,
qwen3_32b_mxfp_weight_mxfp_act_kv,w-MXFP_E1M2__act-MXFP_E2M1__kv-MXFP_E2M1__fp-FP_E4M7__d26ceb43,MXFP_E1M2,MXFP_E2M1,MXFP_E2M1,FP_E4M7,success,0.0,0,50,0,50,392.17,6,multiworker,persistent,True,6,False,gpu_dual,require,38a99cb989ce5d79,True,/data/models/yh3525/gptq_cache_qwen3_32b_mxfp_e1m2/38a99cb989ce5d79,20,4,4,4,12,9002,0,/home/yh3525/FYP/PLENA_Software/prefill_DSE/runs/qwen3_32b_mxfp_weight_bruteforce_bs25_tok1024_limit50_fixed_20260704_223024/trials/w-MXFP_E1M2__act-MXFP_E2M1__kv-MXFP_E2M1__fp-FP_E4M7__d26ceb43,
