bank_conflict_stall_cycles,batch_scaling_efficiency,batch_size,by_layer_type,context_length,cycles,cycles_per_decode_step,cycles_per_output_token,decode_tokens,logical_hbm_read_bytes,logical_hbm_write_bytes,model,output_tokens,packet_ops,physical_hbm_read_bytes,physical_hbm_write_bytes,request_tpot_us_proxy,resource_utilization,routing_assumption,speedup_vs_arlo_same_batch,throughput_scaling_vs_b1,throughput_tokens_per_second_proxy,variant
0,0.7058532465332777,2,"{""attention"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 6591672, ""hbm_cycles"": 6290016, ""layout_service_cycles"": 0, ""matrix_cycles"": 236208, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 65448}, ""embedding"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 448, ""hbm_cycles"": 448, ""layout_service_cycles"": 0, ""matrix_cycles"": 0, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 0}, ""lm_head"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 14809312, ""hbm_cycles"": 14465248, ""layout_service_cycles"": 0, ""matrix_cycles"": 344064, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 0}, ""mamba"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 97832768, ""hbm_cycles"": 21352800, ""layout_service_cycles"": 0, ""matrix_cycles"": 869952, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 75612224}, ""moe"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 23264224, ""hbm_cycles"": 21423488, ""layout_service_cycles"": 0, ""matrix_cycles"": 1800992, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 39744}, ""output"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 1024, ""hbm_cycles"": 576, ""layout_service_cycles"": 0, ""matrix_cycles"": 0, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 448}}",2048,142499448,4453107.75,2226553.875,32,95707668480,3388973056,nemotron3,64,0,95707668480,3388973056,4453.10775,"{""hbm"": 0.4458443656567708, ""matrix"": 0.02281563925777453, ""vector"": 0.5313554898823187}",full_overlap,1.0,1.4117064930665555,449.12454678420926,B_arlo_stride_postincrement
0,0.7530449615420316,2,"{""attention"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 6591672, ""hbm_cycles"": 6290016, ""layout_service_cycles"": 0, ""matrix_cycles"": 236208, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 65448}, ""embedding"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 448, ""hbm_cycles"": 448, ""layout_service_cycles"": 0, ""matrix_cycles"": 0, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 0}, ""lm_head"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 14809312, ""hbm_cycles"": 14465248, ""layout_service_cycles"": 0, ""matrix_cycles"": 344064, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 0}, ""mamba"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 71257280, ""hbm_cycles"": 21352800, ""layout_service_cycles"": 0, ""matrix_cycles"": 869952, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 49036736}, ""moe"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 23264224, ""hbm_cycles"": 21423488, ""layout_service_cycles"": 0, ""matrix_cycles"": 1800992, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 39744}, ""output"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 1024, ""hbm_cycles"": 576, ""layout_service_cycles"": 0, ""matrix_cycles"": 0, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 448}}",2048,115923960,3622623.75,1811311.875,32,95707668480,3388973056,nemotron3,64,0,95707668480,3388973056,3622.6237499999997,"{""hbm"": 0.5480538794568439, ""matrix"": 0.028046108845833077, ""vector"": 0.42391905866569773}",full_overlap,1.2292493113589287,1.5060899230840632,552.0860398488803,E_stream_addressing
34668544,0.7268649235117898,2,"{""attention"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 6591672, ""hbm_cycles"": 6290016, ""layout_service_cycles"": 0, ""matrix_cycles"": 236208, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 65448}, ""embedding"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 448, ""hbm_cycles"": 448, ""layout_service_cycles"": 0, ""matrix_cycles"": 0, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 0}, ""lm_head"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 14809312, ""hbm_cycles"": 14465248, ""layout_service_cycles"": 0, ""matrix_cycles"": 344064, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 0}, ""mamba"": {""bank_conflict_stall_cycles"": 34668544, ""cycles"": 84634816, ""hbm_cycles"": 21352800, ""layout_service_cycles"": 0, ""matrix_cycles"": 869952, ""packet_ops"": 753664, ""packet_service_cycles"": 36552704, ""vector_cycles"": 62414272}, ""moe"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 23264224, ""hbm_cycles"": 21423488, ""layout_service_cycles"": 0, ""matrix_cycles"": 1800992, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 39744}, ""output"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 1024, ""hbm_cycles"": 576, ""layout_service_cycles"": 0, ""matrix_cycles"": 0, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 448}}",2048,129301496,4040671.75,2020335.875,32,95707668480,3388973056,nemotron3,64,753664,95707668480,3388973056,4040.67175,"{""hbm"": 0.49135221142375646, ""matrix"": 0.025144457725376976, ""vector"": 0.4835204072194184}",full_overlap,1.102071146957186,1.4537298470235795,494.9672044010999,H_packet_row_major
0,0.8081358050887516,2,"{""attention"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 6591672, ""hbm_cycles"": 6290016, ""layout_service_cycles"": 0, ""matrix_cycles"": 236208, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 65448}, ""embedding"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 448, ""hbm_cycles"": 448, ""layout_service_cycles"": 0, ""matrix_cycles"": 0, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 0}, ""lm_head"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 14809312, ""hbm_cycles"": 14465248, ""layout_service_cycles"": 0, ""matrix_cycles"": 344064, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 0}, ""mamba"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 50531520, ""hbm_cycles"": 21352800, ""layout_service_cycles"": 188416, ""matrix_cycles"": 869952, ""packet_ops"": 753664, ""packet_service_cycles"": 1884160, ""vector_cycles"": 28122560}, ""moe"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 23264224, ""hbm_cycles"": 21423488, ""layout_service_cycles"": 0, ""matrix_cycles"": 1800992, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 39744}, ""output"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 1024, ""hbm_cycles"": 576, ""layout_service_cycles"": 0, ""matrix_cycles"": 0, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 448}}",2048,95198200,2974943.75,1487471.875,32,95707668480,3388973056,nemotron3,64,753664,95707668480,3388973056,2974.94375,"{""banked_output_sram"": 0.0019791970856591827, ""hbm"": 0.6673716099674154, ""matrix"": 0.03415207430392592, ""vector"": 0.2965203123588471}",full_overlap,1.4968712433638451,1.6162716101775032,672.2816187701028,I_packet_affine
0,0.808746876005949,2,"{""attention"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 6591672, ""hbm_cycles"": 6290016, ""layout_service_cycles"": 0, ""matrix_cycles"": 236208, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 65448}, ""embedding"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 448, ""hbm_cycles"": 448, ""layout_service_cycles"": 0, ""matrix_cycles"": 0, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 0}, ""lm_head"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 14809312, ""hbm_cycles"": 14465248, ""layout_service_cycles"": 0, ""matrix_cycles"": 344064, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 0}, ""mamba"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 50343104, ""hbm_cycles"": 21352800, ""layout_service_cycles"": 188416, ""matrix_cycles"": 869952, ""packet_ops"": 753664, ""packet_service_cycles"": 1884160, ""vector_cycles"": 28122560}, ""moe"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 23264224, ""hbm_cycles"": 21423488, ""layout_service_cycles"": 0, ""matrix_cycles"": 1800992, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 39744}, ""output"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 1024, ""hbm_cycles"": 576, ""layout_service_cycles"": 0, ""matrix_cycles"": 0, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 448}}",2048,95009784,2969055.75,1484527.875,32,95707668480,3388973056,nemotron3,64,753664,95707668480,3388973056,2969.05575,"{""banked_output_sram"": 0.0019831220750907087, ""hbm"": 0.6686950893394306, ""matrix"": 0.03421980203638817, ""vector"": 0.29710834833599875}",full_overlap,1.4998397217701285,1.617493752011898,673.6148352889635,J_packet_affine_overlap
0,0.9036062379599114,2,"{""attn_res"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 1490368, ""hbm_cycles"": 113088, ""layout_service_cycles"": 0, ""matrix_cycles"": 16896, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 1360384}, ""dense"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 30531584, ""hbm_cycles"": 29812160, ""layout_service_cycles"": 0, ""matrix_cycles"": 709632, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 9792}, ""embedding"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 768, ""hbm_cycles"": 768, ""layout_service_cycles"": 0, ""matrix_cycles"": 0, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 0}, ""kda"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 1844366688, ""hbm_cycles"": 1293578880, ""layout_service_cycles"": 0, ""matrix_cycles"": 29889696, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 520898112}, ""latent_moe"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 1313094656, ""hbm_cycles"": 1246716288, ""layout_service_cycles"": 0, ""matrix_cycles"": 64544256, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 1834112}, ""lm_head"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 49341088, ""hbm_cycles"": 48194208, ""layout_service_cycles"": 0, ""matrix_cycles"": 1146880, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 0}, ""mla"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 241824696, ""hbm_cycles"": 230973816, ""layout_service_cycles"": 0, ""matrix_cycles"": 10493856, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 357024}, ""output"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 1440, ""hbm_cycles"": 320, ""layout_service_cycles"": 0, ""matrix_cycles"": 0, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 1120}}",2048,3480651288,108770352.75,54385176.375,32,4415818905600,29172367360,kimi_k3,64,0,4415818905600,29172367360,108770.35275,"{""hbm"": 0.8186368849484126, ""matrix"": 0.030684261985166727, ""vector"": 0.1506788530664207}",full_overlap,1.0,1.8072124759198227,18.387363370943927,B_arlo_stride_postincrement
0,0.9221148081859569,2,"{""attn_res"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 1490368, ""hbm_cycles"": 113088, ""layout_service_cycles"": 0, ""matrix_cycles"": 16896, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 1360384}, ""dense"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 30531584, ""hbm_cycles"": 29812160, ""layout_service_cycles"": 0, ""matrix_cycles"": 709632, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 9792}, ""embedding"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 768, ""hbm_cycles"": 768, ""layout_service_cycles"": 0, ""matrix_cycles"": 0, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 0}, ""kda"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 1691749728, ""hbm_cycles"": 1293578880, ""layout_service_cycles"": 0, ""matrix_cycles"": 29889696, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 368281152}, ""latent_moe"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 1313094656, ""hbm_cycles"": 1246716288, ""layout_service_cycles"": 0, ""matrix_cycles"": 64544256, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 1834112}, ""lm_head"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 49341088, ""hbm_cycles"": 48194208, ""layout_service_cycles"": 0, ""matrix_cycles"": 1146880, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 0}, ""mla"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 241824696, ""hbm_cycles"": 230973816, ""layout_service_cycles"": 0, ""matrix_cycles"": 10493856, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 357024}, ""output"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 1440, ""hbm_cycles"": 320, ""layout_service_cycles"": 0, ""matrix_cycles"": 0, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 1120}}",2048,3328034328,104001072.75,52000536.375,32,4415818905600,29172367360,kimi_k3,64,0,4415818905600,29172367360,104001.07275,"{""hbm"": 0.8561779258185584, ""matrix"": 0.03209138051895719, ""vector"": 0.11173069366248436}",full_overlap,1.0458579885177195,1.8442296163719138,19.230570869279806,E_stream_addressing
312016896,0.8959858593903285,2,"{""attn_res"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 1490368, ""hbm_cycles"": 113088, ""layout_service_cycles"": 0, ""matrix_cycles"": 16896, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 1360384}, ""dense"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 30531584, ""hbm_cycles"": 29812160, ""layout_service_cycles"": 0, ""matrix_cycles"": 709632, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 9792}, ""embedding"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 768, ""hbm_cycles"": 768, ""layout_service_cycles"": 0, ""matrix_cycles"": 0, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 0}, ""kda"": {""bank_conflict_stall_cycles"": 312016896, ""cycles"": 1911348576, ""hbm_cycles"": 1293578880, ""layout_service_cycles"": 0, ""matrix_cycles"": 29889696, ""packet_ops"": 6782976, ""packet_service_cycles"": 328974336, ""vector_cycles"": 587880000}, ""latent_moe"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 1313094656, ""hbm_cycles"": 1246716288, ""layout_service_cycles"": 0, ""matrix_cycles"": 64544256, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 1834112}, ""lm_head"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 49341088, ""hbm_cycles"": 48194208, ""layout_service_cycles"": 0, ""matrix_cycles"": 1146880, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 0}, ""mla"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 241824696, ""hbm_cycles"": 230973816, ""layout_service_cycles"": 0, ""matrix_cycles"": 10493856, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 357024}, ""output"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 1440, ""hbm_cycles"": 320, ""layout_service_cycles"": 0, ""matrix_cycles"": 0, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 1120}}",2048,3547633176,110863536.75,55431768.375,32,4415818905600,29172367360,kimi_k3,64,6782976,4415818905600,29172367360,110863.53675,"{""hbm"": 0.8031804266789279, ""matrix"": 0.030104920858931555, ""vector"": 0.16671465246214057}",full_overlap,0.9811192745481304,1.791971718780657,18.040196611353373,H_packet_row_major
0,0.9339157255579653,2,"{""attn_res"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 1490368, ""hbm_cycles"": 113088, ""layout_service_cycles"": 0, ""matrix_cycles"": 16896, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 1360384}, ""dense"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 30531584, ""hbm_cycles"": 29812160, ""layout_service_cycles"": 0, ""matrix_cycles"": 709632, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 9792}, ""embedding"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 768, ""hbm_cycles"": 768, ""layout_service_cycles"": 0, ""matrix_cycles"": 0, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 0}, ""kda"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 1601239392, ""hbm_cycles"": 1293578880, ""layout_service_cycles"": 211968, ""matrix_cycles"": 29889696, ""packet_ops"": 6782976, ""packet_service_cycles"": 16957440, ""vector_cycles"": 277558848}, ""latent_moe"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 1313094656, ""hbm_cycles"": 1246716288, ""layout_service_cycles"": 0, ""matrix_cycles"": 64544256, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 1834112}, ""lm_head"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 49341088, ""hbm_cycles"": 48194208, ""layout_service_cycles"": 0, ""matrix_cycles"": 1146880, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 0}, ""mla"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 241824696, ""hbm_cycles"": 230973816, ""layout_service_cycles"": 0, ""matrix_cycles"": 10493856, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 357024}, ""output"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 1440, ""hbm_cycles"": 320, ""layout_service_cycles"": 0, ""matrix_cycles"": 0, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 1120}}",2048,3237523992,101172624.75,50586312.375,32,4415818905600,29172367360,kimi_k3,64,6782976,4415818905600,29172367360,101172.62475,"{""banked_output_sram"": 6.547225612034939e-05, ""hbm"": 0.8801137953080534, ""matrix"": 0.0329885481200783, ""vector"": 0.08683218431574792}",full_overlap,1.0750966777700408,1.8678314511159306,19.768193273052354,I_packet_affine
0,0.9339441368596355,2,"{""attn_res"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 1490368, ""hbm_cycles"": 113088, ""layout_service_cycles"": 0, ""matrix_cycles"": 16896, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 1360384}, ""dense"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 30531584, ""hbm_cycles"": 29812160, ""layout_service_cycles"": 0, ""matrix_cycles"": 709632, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 9792}, ""embedding"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 768, ""hbm_cycles"": 768, ""layout_service_cycles"": 0, ""matrix_cycles"": 0, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 0}, ""kda"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 1601027424, ""hbm_cycles"": 1293578880, ""layout_service_cycles"": 211968, ""matrix_cycles"": 29889696, ""packet_ops"": 6782976, ""packet_service_cycles"": 16957440, ""vector_cycles"": 277558848}, ""latent_moe"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 1313094656, ""hbm_cycles"": 1246716288, ""layout_service_cycles"": 0, ""matrix_cycles"": 64544256, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 1834112}, ""lm_head"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 49341088, ""hbm_cycles"": 48194208, ""layout_service_cycles"": 0, ""matrix_cycles"": 1146880, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 0}, ""mla"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 241824696, ""hbm_cycles"": 230973816, ""layout_service_cycles"": 0, ""matrix_cycles"": 10493856, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 357024}, ""output"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 1440, ""hbm_cycles"": 320, ""layout_service_cycles"": 0, ""matrix_cycles"": 0, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 1120}}",2048,3237312024,101166000.75,50583000.375,32,4415818905600,29172367360,kimi_k3,64,6782976,4415818905600,29172367360,101166.00075,"{""banked_output_sram"": 6.54765430173437e-05, ""hbm"": 0.8801714221168321, ""matrix"": 0.032990708096168365, ""vector"": 0.08683786978699956}",full_overlap,1.0751670713839105,1.867888273719271,19.76948762600957,J_packet_affine_overlap
0,0.4443874383703498,4,"{""attention"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 7422480, ""hbm_cycles"": 6819744, ""layout_service_cycles"": 0, ""matrix_cycles"": 472320, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 130416}, ""embedding"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 896, ""hbm_cycles"": 896, ""layout_service_cycles"": 0, ""matrix_cycles"": 0, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 0}, ""lm_head"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 15164352, ""hbm_cycles"": 14476224, ""layout_service_cycles"": 0, ""matrix_cycles"": 688128, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 0}, ""mamba"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 178510144, ""hbm_cycles"": 25551680, ""layout_service_cycles"": 0, ""matrix_cycles"": 1739168, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 151221504}, ""moe"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 25242592, ""hbm_cycles"": 21565536, ""layout_service_cycles"": 0, ""matrix_cycles"": 3601248, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 75808}, ""output"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 1888, ""hbm_cycles"": 1024, ""layout_service_cycles"": 0, ""matrix_cycles"": 0, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 864}}",2048,226342352,7073198.5,1768299.625,32,99934167040,6777946112,nemotron3,128,0,99934167040,6777946112,7073.1984999999995,"{""hbm"": 0.302263820250485, ""matrix"": 0.028721376899008277, ""vector"": 0.6690245579846232}",full_overlap,1.0,1.777549753481399,565.5150212453391,B_arlo_stride_postincrement
0,0.5040433075605335,4,"{""attention"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 7422480, ""hbm_cycles"": 6819744, ""layout_service_cycles"": 0, ""matrix_cycles"": 472320, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 130416}, ""embedding"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 896, ""hbm_cycles"": 896, ""layout_service_cycles"": 0, ""matrix_cycles"": 0, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 0}, ""lm_head"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 15164352, ""hbm_cycles"": 14476224, ""layout_service_cycles"": 0, ""matrix_cycles"": 688128, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 0}, ""mamba"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 125359168, ""hbm_cycles"": 25551680, ""layout_service_cycles"": 0, ""matrix_cycles"": 1739168, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 98070528}, ""moe"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 25242592, ""hbm_cycles"": 21565536, ""layout_service_cycles"": 0, ""matrix_cycles"": 3601248, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 75808}, ""output"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 1888, ""hbm_cycles"": 1024, ""layout_service_cycles"": 0, ""matrix_cycles"": 0, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 864}}",2048,173191376,5412230.5,1353057.625,32,99934167040,6777946112,nemotron3,128,0,99934167040,6777946112,5412.2305,"{""hbm"": 0.39502604332908586, ""matrix"": 0.03753572579733993, ""vector"": 0.5674509797762678}",full_overlap,1.3068915856410772,2.016173230242134,739.0668228191686,E_stream_addressing
69337088,0.47004947044620665,4,"{""attention"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 7422480, ""hbm_cycles"": 6819744, ""layout_service_cycles"": 0, ""matrix_cycles"": 472320, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 130416}, ""embedding"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 896, ""hbm_cycles"": 896, ""layout_service_cycles"": 0, ""matrix_cycles"": 0, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 0}, ""lm_head"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 15164352, ""hbm_cycles"": 14476224, ""layout_service_cycles"": 0, ""matrix_cycles"": 688128, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 0}, ""mamba"": {""bank_conflict_stall_cycles"": 69337088, ""cycles"": 152114240, ""hbm_cycles"": 25551680, ""layout_service_cycles"": 0, ""matrix_cycles"": 1739168, ""packet_ops"": 1507328, ""packet_service_cycles"": 73105408, ""vector_cycles"": 124825600}, ""moe"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 25242592, ""hbm_cycles"": 21565536, ""layout_service_cycles"": 0, ""matrix_cycles"": 3601248, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 75808}, ""output"": {""bank_conflict_stall_cycles"": 0, ""cycles"": 1888, ""hbm_cycles"": 1024, ""layout_service_cycles"": 0, ""matrix_cycles"": 0, ""packet_ops"": 0, ""packet_service_cycles"": 0, ""vector_cycles"": 864}}",2048,199946448,6248326.5,1562081.625,32,99934167040,6777946112,nemotron3,128,1507328,99934167040,6777946112,6248.3265,"{""hbm"": 0.3421671386730511, ""matrix"": 0.03251302568775816, ""vector"": 0.6253308785960529}",full_overlap,1.1320148683011364,1.8801978817848266,640.1714122973567,H_packet_row_major
